community	medium	size	mip	mro
comm_16_50	complete	16	15	0.44658634538152614
comm_16_51	complete	16	26	0.3071895424836601
comm_16_52	complete	16	8	0.5374358974358974
comm_16_53	complete	16	27	0.3351681957186544
comm_16_54	complete	16	28	0.33209876543209876
comm_16_55	complete	16	16	0.4348484848484848
comm_16_56	complete	16	21	0.33043478260869563
comm_16_57	complete	16	22	0.36054421768707484
comm_16_58	complete	16	25	0.3224586288416076
comm_16_59	complete	16	17	0.38456140350877194
comm_16_60	complete	16	24	0.340893470790378
comm_16_61	complete	16	20	0.37861635220125783
comm_16_62	complete	16	19	0.3901754385964913
comm_16_63	complete	16	25	0.30330788804071246
comm_16_64	complete	16	20	0.35555555555555557
comm_16_65	complete	16	21	0.3972222222222222
comm_16_66	complete	16	14	0.4489451476793249
comm_16_67	complete	16	17	0.3672514619883041
comm_16_68	complete	16	23	0.32789115646258504
comm_16_69	complete	16	13	0.47619047619047616
comm_16_70	complete	16	14	0.43414634146341463
comm_16_71	complete	16	20	0.41395348837209306
comm_16_72	complete	16	25	0.35000000000000003
comm_16_73	complete	16	23	0.39883040935672515
comm_16_74	complete	16	12	0.43111111111111106
comm_16_75	complete	16	17	0.43015873015873013
comm_16_76	complete	16	9	0.47111111111111115
comm_16_77	complete	16	23	0.3404761904761905
comm_16_78	complete	16	14	0.3807407407407407
comm_16_79	complete	16	26	0.32254901960784316
comm_16_80	complete	16	23	0.3811447811447812
comm_16_81	complete	16	21	0.35723270440251575
comm_16_82	complete	16	7	0.5485714285714286
comm_16_83	complete	16	21	0.3604938271604938
comm_16_84	complete	16	15	0.3763713080168776
comm_16_85	complete	16	26	0.3601374570446735
comm_16_86	complete	16	21	0.37431192660550455
comm_16_87	complete	16	8	0.47305936073059357
comm_16_88	complete	16	16	0.40296296296296297
comm_16_89	complete	16	17	0.38962962962962966
comm_16_90	complete	16	18	0.41226053639846744
comm_16_91	complete	16	23	0.4299625468164794
comm_16_92	complete	16	27	0.34102564102564104
comm_16_93	complete	16	20	0.34397759103641457
comm_16_94	complete	16	12	0.4761904761904762
comm_16_95	complete	16	24	0.34829931972789113
comm_16_96	complete	16	22	0.4075757575757576
comm_16_97	complete	16	13	0.45666666666666667
comm_16_98	complete	16	23	0.3576323987538941
comm_16_99	complete	16	23	0.3239766081871345
