community	medium	size	mip	mro
comm_20_800	complete	20	19	0.36151855047454706
comm_20_801	complete	20	20	0.36962635596625154
comm_20_802	complete	20	21	0.4032114183764495
comm_20_803	complete	20	13	0.4279390063944909
comm_20_804	complete	20	21	0.4190665342601787
comm_20_805	complete	20	19	0.40471869328493654
comm_20_806	complete	20	20	0.3442389758179232
comm_20_807	complete	20	13	0.46920492721164614
comm_20_808	complete	20	20	0.3390920048212133
comm_20_809	complete	20	19	0.41655420602789023
comm_20_810	complete	20	16	0.3650410429744085
comm_20_811	complete	20	21	0.3613511390416339
comm_20_812	complete	20	26	0.3616937079540958
comm_20_813	complete	20	18	0.4450800915331808
comm_20_814	complete	20	14	0.43750000000000006
comm_20_815	complete	20	20	0.3957894736842105
comm_20_816	complete	20	9	0.4853801169590643
comm_20_817	complete	20	27	0.3525947736474052
comm_20_818	complete	20	25	0.3793266951161688
comm_20_819	complete	20	23	0.3735979292493529
comm_20_820	complete	20	22	0.36466165413533835
comm_20_821	complete	20	25	0.3379035824856258
comm_20_822	complete	20	17	0.3573407202216066
comm_20_823	complete	20	12	0.5179425837320574
comm_20_824	complete	20	15	0.3879699248120301
comm_20_825	complete	20	24	0.35398981324278433
comm_20_826	complete	20	21	0.3909774436090226
comm_20_827	complete	20	26	0.34965034965034963
comm_20_828	complete	20	20	0.4140350877192982
comm_20_829	complete	20	27	0.3917620137299771
comm_20_830	complete	20	14	0.509518477043673
comm_20_831	complete	20	23	0.3255639097744361
comm_20_832	complete	20	24	0.39450800915331813
comm_20_833	complete	20	12	0.4022160664819944
comm_20_834	complete	20	21	0.4249877029021151
comm_20_835	complete	20	17	0.3901496861419604
comm_20_836	complete	20	19	0.4023610427939006
comm_20_837	complete	20	27	0.3773416592328278
comm_20_838	complete	20	19	0.35789473684210527
comm_20_839	complete	20	23	0.3823661718398561
comm_20_840	complete	20	26	0.33383458646616543
comm_20_841	complete	20	20	0.37876743139901037
comm_20_842	complete	20	17	0.4220551378446115
comm_20_843	complete	20	26	0.32741362608976426
comm_20_844	complete	20	13	0.45727221279003955
comm_20_845	complete	20	22	0.3796104434314132
comm_20_846	complete	20	24	0.36311709506323947
comm_20_847	complete	20	18	0.435948361469712
comm_20_848	complete	20	26	0.3526315789473684
comm_20_849	complete	20	26	0.36929824561403507
