community	medium	size	mip	mro
comm_5_0	complete	5	2	0.5434782608695653
comm_5_1	complete	5	5	0.48
comm_5_10	complete	5	4	0.4615384615384615
comm_5_11	complete	5	11	0.346938775510204
comm_5_12	complete	5	5	0.5
comm_5_13	complete	5	6	0.32142857142857145
comm_5_14	complete	5	5	0.5238095238095238
comm_5_15	complete	5	4	0.5208333333333334
comm_5_16	complete	5	14	0.3243243243243243
comm_5_17	complete	5	7	0.3
comm_5_18	complete	5	15	0.3
comm_5_19	complete	5	1	0.425
comm_5_2	complete	5	6	0.4107142857142857
comm_5_20	complete	5	4	0.375
comm_5_21	complete	5	10	0.3194444444444444
comm_5_22	complete	5	2	0.3541666666666667
comm_5_23	complete	5	7	0.4230769230769231
comm_5_24	complete	5	9	0.37500000000000006
comm_5_25	complete	5	9	0.3372093023255814
comm_5_26	complete	5	4	0.3863636363636363
comm_5_27	complete	5	2	0.45999999999999996
comm_5_28	complete	5	6	0.3103448275862069
comm_5_29	complete	5	8	0.33870967741935487
comm_5_3	complete	5	14	0.36363636363636365
comm_5_30	complete	5	6	0.3055555555555555
comm_5_31	complete	5	3	0.4807692307692307
comm_5_32	complete	5	3	0.43181818181818177
comm_5_33	complete	5	15	0.3404255319148936
comm_5_34	complete	5	5	0.5185185185185185
comm_5_35	complete	5	10	0.3833333333333333
comm_5_36	complete	5	4	0.37037037037037035
comm_5_37	complete	5	5	0.47727272727272724
comm_5_38	complete	5	10	0.2282608695652174
comm_5_39	complete	5	5	0.47826086956521746
comm_5_4	complete	5	4	0.48
comm_5_40	complete	5	14	0.3222222222222222
comm_5_41	complete	5	9	0.29310344827586204
comm_5_42	complete	5	3	0.625
comm_5_43	complete	5	13	0.325
comm_5_44	complete	5	3	0.4210526315789474
comm_5_45	complete	5	2	0.5
comm_5_46	complete	5	9	0.396551724137931
comm_5_47	complete	5	9	0.37499999999999994
comm_5_48	complete	5	8	0.33333333333333337
comm_5_49	complete	5	3	0.4444444444444444
comm_5_5	complete	5	7	0.2647058823529412
comm_5_6	complete	5	7	0.39999999999999997
comm_5_7	complete	5	5	0.525
comm_5_8	complete	5	2	0.6
comm_5_9	complete	5	9	0.3035714285714286
