community	medium	size	mip	mro
comm_13_450	complete	13	12	0.3662280701754386
comm_13_451	complete	13	21	0.32967032967032966
comm_13_452	complete	13	16	0.3258258258258258
comm_13_453	complete	13	24	0.3509803921568627
comm_13_454	complete	13	17	0.39583333333333337
comm_13_455	complete	13	17	0.36580086580086574
comm_13_456	complete	13	15	0.36986301369863017
comm_13_457	complete	13	12	0.42063492063492064
comm_13_458	complete	13	11	0.3478260869565218
comm_13_459	complete	13	11	0.4577114427860696
comm_13_460	complete	13	17	0.38247863247863245
comm_13_461	complete	13	15	0.38818565400843885
comm_13_462	complete	13	28	0.2897897897897898
comm_13_463	complete	13	16	0.4305555555555556
comm_13_464	complete	13	20	0.3390151515151515
comm_13_465	complete	13	16	0.42117117117117114
comm_13_466	complete	13	15	0.3835616438356165
comm_13_467	complete	13	8	0.507936507936508
comm_13_468	complete	13	13	0.40322580645161293
comm_13_469	complete	13	20	0.3397435897435897
comm_13_470	complete	13	20	0.39120370370370366
comm_13_471	complete	13	7	0.48888888888888893
comm_13_472	complete	13	20	0.3696581196581197
comm_13_473	complete	13	16	0.39777777777777773
comm_13_474	complete	13	8	0.5188679245283019
comm_13_475	complete	13	24	0.32063492063492066
comm_13_476	complete	13	10	0.37555555555555553
comm_13_477	complete	13	10	0.49230769230769234
comm_13_478	complete	13	11	0.46448087431693985
comm_13_479	complete	13	17	0.3136200716845878
comm_13_480	complete	13	13	0.4141414141414142
comm_13_481	complete	13	10	0.45454545454545453
comm_13_482	complete	13	17	0.3291666666666666
comm_13_483	complete	13	24	0.31296296296296294
comm_13_484	complete	13	12	0.40238095238095234
comm_13_485	complete	13	14	0.3473895582329317
comm_13_486	complete	13	18	0.3486590038314176
comm_13_487	complete	13	9	0.43103448275862066
comm_13_488	complete	13	14	0.3896713615023474
comm_13_489	complete	13	15	0.3875968992248063
comm_13_490	complete	13	15	0.39111111111111113
comm_13_491	complete	13	20	0.3518518518518518
comm_13_492	complete	13	4	0.5480225988700566
comm_13_493	complete	13	14	0.37777777777777777
comm_13_494	complete	13	19	0.3071161048689139
comm_13_495	complete	13	5	0.5292397660818713
comm_13_496	complete	13	18	0.36419753086419754
comm_13_497	complete	13	16	0.35964912280701755
comm_13_498	complete	13	16	0.3888888888888889
comm_13_499	complete	13	26	0.3144654088050315
