community	medium	size	mip	mro
comm_6_600	complete	6	7	0.4
comm_6_601	complete	6	11	0.35789473684210527
comm_6_602	complete	6	10	0.3117647058823529
comm_6_603	complete	6	5	0.39999999999999997
comm_6_604	complete	6	12	0.3214285714285714
comm_6_605	complete	6	3	0.48888888888888893
comm_6_606	complete	6	11	0.35454545454545455
comm_6_607	complete	6	5	0.6
comm_6_608	complete	6	9	0.3804878048780488
comm_6_609	complete	6	7	0.4714285714285714
comm_6_610	complete	6	3	0.5230769230769231
comm_6_611	complete	6	9	0.4216216216216216
comm_6_612	complete	6	1	0.5166666666666667
comm_6_613	complete	6	12	0.3567567567567568
comm_6_614	complete	6	11	0.35000000000000003
comm_6_615	complete	6	2	0.5384615384615385
comm_6_616	complete	6	18	0.31818181818181823
comm_6_617	complete	6	6	0.37894736842105264
comm_6_618	complete	6	2	0.5333333333333333
comm_6_619	complete	6	10	0.3666666666666667
comm_6_620	complete	6	6	0.38666666666666666
comm_6_621	complete	6	2	0.5
comm_6_622	complete	6	9	0.425
comm_6_623	complete	6	12	0.3619047619047619
comm_6_624	complete	6	9	0.368421052631579
comm_6_625	complete	6	5	0.55
comm_6_626	complete	6	15	0.30000000000000004
comm_6_627	complete	6	21	0.21290322580645163
comm_6_628	complete	6	15	0.36
comm_6_629	complete	6	11	0.3377777777777778
comm_6_630	complete	6	9	0.39999999999999997
comm_6_631	complete	6	5	0.5565217391304348
comm_6_632	complete	6	3	0.525
comm_6_633	complete	6	6	0.44000000000000006
comm_6_634	complete	6	8	0.4114285714285714
comm_6_635	complete	6	10	0.3542857142857143
comm_6_636	complete	6	14	0.32222222222222224
comm_6_637	complete	6	11	0.33999999999999997
comm_6_638	complete	6	2	0.5818181818181818
comm_6_639	complete	6	12	0.3523809523809524
comm_6_640	complete	6	14	0.2785714285714286
comm_6_641	complete	6	4	0.45714285714285713
comm_6_642	complete	6	4	0.42962962962962964
comm_6_643	complete	6	4	0.4592592592592593
comm_6_644	complete	6	13	0.29333333333333333
comm_6_645	complete	6	4	0.5333333333333333
comm_6_646	complete	6	13	0.28571428571428575
comm_6_647	complete	6	13	0.35121951219512193
comm_6_648	complete	6	16	0.3319148936170213
comm_6_649	complete	6	8	0.39999999999999997
