community	medium	size	mip	mro
comm_14_350	complete	14	25	0.33815689261233817
comm_14_351	complete	14	22	0.36161776367961934
comm_14_352	complete	14	17	0.3720930232558139
comm_14_353	complete	14	21	0.38286713286713286
comm_14_354	complete	14	15	0.42363433667781497
comm_14_355	complete	14	19	0.3541666666666667
comm_14_356	complete	14	23	0.39316239316239315
comm_14_357	complete	14	17	0.31711145996860285
comm_14_358	complete	14	19	0.3415046491969569
comm_14_359	complete	14	22	0.32967032967032966
comm_14_360	complete	14	5	0.4665825977301387
comm_14_361	complete	14	12	0.42603550295857984
comm_14_362	complete	14	25	0.3220338983050848
comm_14_363	complete	14	9	0.46153846153846156
comm_14_364	complete	14	16	0.44755244755244755
comm_14_365	complete	14	17	0.3076923076923077
comm_14_366	complete	14	22	0.3714063714063714
comm_14_367	complete	14	6	0.5452091767881242
comm_14_368	complete	14	16	0.4158004158004158
comm_14_369	complete	14	14	0.4408725602755454
comm_14_370	complete	14	12	0.4446786090621707
comm_14_371	complete	14	24	0.3516483516483516
comm_14_372	complete	14	22	0.3991683991683992
comm_14_373	complete	14	7	0.4981684981684982
comm_14_374	complete	14	21	0.34305923961096374
comm_14_375	complete	14	18	0.3453689167974882
comm_14_376	complete	14	20	0.358974358974359
comm_14_377	complete	14	14	0.3889369057908384
comm_14_378	complete	14	10	0.4230769230769231
comm_14_379	complete	14	23	0.33538461538461534
comm_14_380	complete	14	19	0.34017094017094013
comm_14_381	complete	14	20	0.3108320251177394
comm_14_382	complete	14	18	0.38552036199095024
comm_14_383	complete	14	14	0.4018099547511313
comm_14_384	complete	14	11	0.4638694638694638
comm_14_385	complete	14	9	0.44117647058823534
comm_14_386	complete	14	27	0.3387573964497041
comm_14_387	complete	14	10	0.46153846153846156
comm_14_388	complete	14	23	0.3793706293706294
comm_14_389	complete	14	21	0.31806395851339675
comm_14_390	complete	14	16	0.3504273504273504
comm_14_391	complete	14	13	0.37812789620018533
comm_14_392	complete	14	8	0.4175824175824176
comm_14_393	complete	14	19	0.3756708407871198
comm_14_394	complete	14	15	0.4203683640303359
comm_14_395	complete	14	17	0.2958579881656805
comm_14_396	complete	14	19	0.45274725274725275
comm_14_397	complete	14	18	0.3108643933386201
comm_14_398	complete	14	13	0.43553629469122435
comm_14_399	complete	14	10	0.46898263027295284
