community	medium	size	mip	mro
comm_7_800	complete	7	9	0.393939393939394
comm_7_801	complete	7	5	0.42857142857142855
comm_7_802	complete	7	7	0.4946236559139785
comm_7_803	complete	7	10	0.3823529411764706
comm_7_804	complete	7	4	0.5980392156862745
comm_7_805	complete	7	3	0.4942528735632183
comm_7_806	complete	7	3	0.49523809523809526
comm_7_807	complete	7	11	0.391304347826087
comm_7_808	complete	7	10	0.3583333333333333
comm_7_809	complete	7	13	0.339622641509434
comm_7_810	complete	7	13	0.34883720930232553
comm_7_811	complete	7	7	0.3687943262411348
comm_7_812	complete	7	3	0.6071428571428571
comm_7_813	complete	7	19	0.32704402515723274
comm_7_814	complete	7	7	0.3712121212121212
comm_7_815	complete	7	2	0.5444444444444445
comm_7_816	complete	7	2	0.5802469135802469
comm_7_817	complete	7	9	0.3106060606060606
comm_7_818	complete	7	8	0.3947368421052631
comm_7_819	complete	7	16	0.3695652173913043
comm_7_820	complete	7	17	0.37037037037037035
comm_7_821	complete	7	12	0.3191489361702127
comm_7_822	complete	7	4	0.5729166666666667
comm_7_823	complete	7	7	0.40310077519379844
comm_7_824	complete	7	11	0.3720930232558139
comm_7_825	complete	7	4	0.47474747474747475
comm_7_826	complete	7	10	0.4420289855072464
comm_7_827	complete	7	15	0.3577235772357724
comm_7_828	complete	7	7	0.4313725490196079
comm_7_829	complete	7	5	0.4222222222222222
comm_7_830	complete	7	8	0.3902439024390244
comm_7_831	complete	7	12	0.40579710144927533
comm_7_832	complete	7	5	0.48571428571428565
comm_7_833	complete	7	4	0.44761904761904764
comm_7_834	complete	7	11	0.3611111111111111
comm_7_835	complete	7	11	0.3125
comm_7_836	complete	7	9	0.30952380952380953
comm_7_837	complete	7	2	0.7356321839080459
comm_7_838	complete	7	5	0.43809523809523815
comm_7_839	complete	7	5	0.44791666666666663
comm_7_840	complete	7	8	0.47619047619047616
comm_7_841	complete	7	3	0.5268817204301075
comm_7_842	complete	7	8	0.44444444444444436
comm_7_843	complete	7	8	0.41935483870967744
comm_7_844	complete	7	6	0.47777777777777775
comm_7_845	complete	7	3	0.5466666666666666
comm_7_846	complete	7	12	0.3821138211382114
comm_7_847	complete	7	14	0.3475177304964539
comm_7_848	complete	7	11	0.4083333333333333
comm_7_849	complete	7	6	0.42857142857142855
